customer_id,first_name,last_name,city,signup_date,segment
1806,Name1806,Surname1806,Mumbai,2023-01-28,Corporate
1807,Name1807,Surname1807,Delhi,2024-05-16,Consumer
1808,Name1808,Surname1808,Mumbai,2024-02-03,Corporate
1809,Name1809,Surname1809,Delhi,2024-04-24,Corporate
1810,Name1810,Surname1810,Pune,2022-07-26,Consumer
1811,Name1811,Surname1811,Kolkata,2022-07-29,SmallBusiness
1812,Name1812,Surname1812,Hyderabad,2022-04-25,Corporate
1813,Name1813,Surname1813,Pune,2024-01-07,Corporate
1814,Name1814,Surname1814,Mumbai,2023-10-08,SmallBusiness
1815,Name1815,Surname1815,Bangalore,2022-09-08,SmallBusiness
1816,Name1816,Surname1816,Bangalore,2022-08-07,Consumer
1817,Name1817,Surname1817,Chennai,2023-02-11,SmallBusiness
1818,Name1818,Surname1818,Delhi,2023-03-19,SmallBusiness
1819,Name1819,Surname1819,Mumbai,2023-08-26,SmallBusiness
1820,Name1820,Surname1820,Chennai,2022-12-20,Consumer
1821,Name1821,Surname1821,Mumbai,2024-06-06,SmallBusiness
1822,Name1822,Surname1822,Delhi,2023-07-12,SmallBusiness
1823,Name1823,Surname1823,Pune,2023-07-04,Consumer
1824,Name1824,Surname1824,Pune,2022-05-22,SmallBusiness
1825,Name1825,Surname1825,Bangalore,2023-09-04,SmallBusiness
1826,Name1826,Surname1826,Pune,2023-05-16,Consumer
1827,Name1827,Surname1827,Pune,2024-04-19,Corporate
1828,Name1828,Surname1828,Kolkata,2023-12-03,Consumer
1829,Name1829,Surname1829,Bangalore,2023-07-01,SmallBusiness
1830,Name1830,Surname1830,Chennai,2023-10-21,SmallBusiness
1831,Name1831,Surname1831,Hyderabad,2023-06-26,SmallBusiness
1832,Name1832,Surname1832,Kolkata,2024-04-25,Consumer
1833,Name1833,Surname1833,Chennai,2023-05-22,SmallBusiness
1834,Name1834,Surname1834,Delhi,2023-08-19,SmallBusiness
1835,Name1835,Surname1835,Kolkata,2024-05-30,Consumer
1836,Name1836,Surname1836,Chennai,2022-10-08,Corporate
1837,Name1837,Surname1837,Delhi,2023-02-28,Corporate
1838,Name1838,Surname1838,Bangalore,2024-05-05,SmallBusiness
1839,Name1839,Surname1839,Hyderabad,2022-09-27,Consumer
1840,Name1840,Surname1840,Delhi,2022-06-03,SmallBusiness
1841,Name1841,Surname1841,Pune,2023-09-06,Consumer
1842,Name1842,Surname1842,Mumbai,2023-12-28,Consumer
1843,Name1843,Surname1843,Delhi,2023-10-24,Corporate
1844,Name1844,Surname1844,Delhi,2022-03-24,Corporate
1845,Name1845,Surname1845,Hyderabad,2023-09-14,Consumer
1846,Name1846,Surname1846,Mumbai,2024-06-17,SmallBusiness
1847,Name1847,Surname1847,Pune,2023-03-02,Corporate
1848,Name1848,Surname1848,Chennai,2022-10-02,SmallBusiness
1849,Name1849,Surname1849,Chennai,2023-12-14,Corporate
1850,Name1850,Surname1850,Delhi,2022-10-11,Corporate
1851,Name1851,Surname1851,Mumbai,2022-06-22,SmallBusiness
1852,Name1852,Surname1852,Mumbai,2022-11-23,Corporate
1853,Name1853,Surname1853,Pune,2023-12-19,Corporate
1854,Name1854,Surname1854,Hyderabad,2022-03-04,SmallBusiness
1855,Name1855,Surname1855,Bangalore,2022-03-14,Corporate
1856,Name1856,Surname1856,Chennai,2024-02-02,Corporate
1857,Name1857,Surname1857,Hyderabad,2023-09-28,Corporate
1858,Name1858,Surname1858,Kolkata,2023-01-10,SmallBusiness
1859,Name1859,Surname1859,Chennai,2023-09-25,Consumer
1860,Name1860,Surname1860,Hyderabad,2023-05-23,SmallBusiness
1861,Name1861,Surname1861,Chennai,2024-02-26,Consumer
1862,Name1862,Surname1862,Bangalore,2023-02-02,Corporate
1863,Name1863,Surname1863,Kolkata,2022-04-30,Consumer
1864,Name1864,Surname1864,Bangalore,2023-03-13,SmallBusiness
1865,Name1865,Surname1865,Pune,2024-04-08,SmallBusiness
1866,Name1866,Surname1866,Kolkata,2023-11-07,Corporate
1867,Name1867,Surname1867,Delhi,2023-04-10,Consumer
1868,Name1868,Surname1868,Hyderabad,2022-10-13,Corporate
1869,Name1869,Surname1869,Kolkata,2022-09-22,Corporate
1870,Name1870,Surname1870,Pune,2022-11-16,SmallBusiness
1871,Name1871,Surname1871,Pune,2023-11-04,Consumer
1872,Name1872,Surname1872,Bangalore,2023-01-11,Consumer
1873,Name1873,Surname1873,Chennai,2024-03-30,Consumer
1874,Name1874,Surname1874,Kolkata,2022-03-30,Consumer
1875,Name1875,Surname1875,Hyderabad,2023-10-16,Corporate
1876,Name1876,Surname1876,Kolkata,2022-07-22,Corporate
1877,Name1877,Surname1877,Mumbai,2024-03-31,SmallBusiness
1878,Name1878,Surname1878,Chennai,2024-01-09,Corporate
1879,Name1879,Surname1879,Hyderabad,2022-11-30,Corporate
1880,Name1880,Surname1880,Hyderabad,2022-08-10,SmallBusiness
1881,Name1881,Surname1881,Delhi,2022-02-10,SmallBusiness
1882,Name1882,Surname1882,Bangalore,2023-12-09,SmallBusiness
1883,Name1883,Surname1883,Delhi,2022-03-09,Corporate
1884,Name1884,Surname1884,Hyderabad,2024-02-15,Corporate
1885,Name1885,Surname1885,Chennai,2023-05-29,SmallBusiness
1886,Name1886,Surname1886,Kolkata,2024-05-22,SmallBusiness
1887,Name1887,Surname1887,Kolkata,2023-09-29,SmallBusiness
1888,Name1888,Surname1888,Chennai,2023-09-14,Corporate
1889,Name1889,Surname1889,Hyderabad,2023-08-21,Corporate
1890,Name1890,Surname1890,Pune,2023-09-24,Consumer
1891,Name1891,Surname1891,Kolkata,2022-05-07,Corporate
1892,Name1892,Surname1892,Pune,2022-09-12,Corporate
1893,Name1893,Surname1893,Kolkata,2023-11-26,Corporate
1894,Name1894,Surname1894,Kolkata,2022-01-16,SmallBusiness
1895,Name1895,Surname1895,Bangalore,2023-04-22,Corporate
1896,Name1896,Surname1896,Bangalore,2022-03-03,SmallBusiness
1897,Name1897,Surname1897,Mumbai,2024-05-30,Consumer
1898,Name1898,Surname1898,Delhi,2023-03-08,Consumer
1899,Name1899,Surname1899,Chennai,2023-11-01,SmallBusiness
1900,Name1900,Surname1900,Chennai,2022-09-25,SmallBusiness
1901,Name1901,Surname1901,Chennai,2022-02-04,SmallBusiness
1902,Name1902,Surname1902,Mumbai,2024-02-18,Corporate
1903,Name1903,Surname1903,Bangalore,2023-07-30,Consumer
1904,Name1904,Surname1904,Hyderabad,2023-05-09,SmallBusiness
1905,Name1905,Surname1905,Pune,2023-07-16,Corporate
1906,Name1906,Surname1906,Pune,2023-04-14,Consumer
1907,Name1907,Surname1907,Hyderabad,2024-02-06,Corporate
1908,Name1908,Surname1908,Mumbai,2023-10-23,Consumer
1909,Name1909,Surname1909,Hyderabad,2022-11-21,Corporate
1910,Name1910,Surname1910,Chennai,2022-10-31,Consumer
1911,Name1911,Surname1911,Delhi,2022-10-03,Consumer
1912,Name1912,Surname1912,Kolkata,2024-05-18,Corporate
1913,Name1913,Surname1913,Pune,2023-11-15,SmallBusiness
1914,Name1914,Surname1914,Bangalore,2022-07-20,Consumer
1915,Name1915,Surname1915,Bangalore,2023-03-21,SmallBusiness
1916,Name1916,Surname1916,Mumbai,2022-11-20,Corporate
1917,Name1917,Surname1917,Bangalore,2022-02-04,SmallBusiness
1918,Name1918,Surname1918,Chennai,2023-04-27,SmallBusiness
1919,Name1919,Surname1919,Pune,2023-12-29,SmallBusiness
1920,Name1920,Surname1920,Hyderabad,2023-04-25,SmallBusiness
1921,Name1921,Surname1921,Chennai,2022-03-06,SmallBusiness
1922,Name1922,Surname1922,Mumbai,2022-01-08,Consumer
1923,Name1923,Surname1923,Chennai,2022-10-28,Consumer
1924,Name1924,Surname1924,Hyderabad,2022-12-09,Consumer
1925,Name1925,Surname1925,Delhi,2023-03-07,Corporate
1926,Name1926,Surname1926,Mumbai,2023-02-28,SmallBusiness
1927,Name1927,Surname1927,Delhi,2022-11-28,Consumer
1928,Name1928,Surname1928,Kolkata,2023-03-14,Corporate
1929,Name1929,Surname1929,Delhi,2023-08-11,Consumer
1930,Name1930,Surname1930,Kolkata,2022-06-23,Consumer
1931,Name1931,Surname1931,Kolkata,2023-07-13,SmallBusiness
1932,Name1932,Surname1932,Delhi,2023-06-11,Corporate
1933,Name1933,Surname1933,Mumbai,2024-05-22,SmallBusiness
1934,Name1934,Surname1934,Hyderabad,2023-10-21,SmallBusiness
1935,Name1935,Surname1935,Chennai,2022-01-26,Consumer
1936,Name1936,Surname1936,Chennai,2024-03-30,SmallBusiness
1937,Name1937,Surname1937,Hyderabad,2023-08-28,Corporate
1938,Name1938,Surname1938,Pune,2023-02-10,SmallBusiness
1939,Name1939,Surname1939,Pune,2022-08-20,SmallBusiness
1940,Name1940,Surname1940,Kolkata,2023-06-17,SmallBusiness
1941,Name1941,Surname1941,Kolkata,2024-03-29,Consumer
1942,Name1942,Surname1942,Mumbai,2023-07-04,Corporate
1943,Name1943,Surname1943,Bangalore,2024-02-27,Consumer
1944,Name1944,Surname1944,Delhi,2023-05-20,Consumer
1945,Name1945,Surname1945,Kolkata,2023-10-31,Consumer
1946,Name1946,Surname1946,Chennai,2022-06-28,Consumer
1947,Name1947,Surname1947,Mumbai,2022-05-12,Consumer
1948,Name1948,Surname1948,Delhi,2024-04-02,Corporate
1949,Name1949,Surname1949,Mumbai,2023-03-31,SmallBusiness
1950,Name1950,Surname1950,Delhi,2022-12-14,Consumer
1951,Name1951,Surname1951,Delhi,2023-06-24,Consumer
1952,Name1952,Surname1952,Hyderabad,2024-02-11,Corporate
1953,Name1953,Surname1953,Kolkata,2023-02-10,Corporate
1954,Name1954,Surname1954,Mumbai,2022-03-17,SmallBusiness
1955,Name1955,Surname1955,Mumbai,2023-08-02,Corporate
1956,Name1956,Surname1956,Hyderabad,2024-05-03,SmallBusiness
1957,Name1957,Surname1957,Chennai,2023-05-07,Consumer
1958,Name1958,Surname1958,Chennai,2022-07-13,Consumer
1959,Name1959,Surname1959,Pune,2022-06-11,SmallBusiness
1960,Name1960,Surname1960,Kolkata,2022-12-13,Corporate
1961,Name1961,Surname1961,Kolkata,2022-12-27,SmallBusiness
1962,Name1962,Surname1962,Bangalore,2024-02-08,Corporate
1963,Name1963,Surname1963,Hyderabad,2023-08-07,Consumer
1964,Name1964,Surname1964,Chennai,2022-03-28,Corporate
1965,Name1965,Surname1965,Delhi,2022-09-19,SmallBusiness
1966,Name1966,Surname1966,Mumbai,2022-08-02,SmallBusiness
1967,Name1967,Surname1967,Kolkata,2023-10-27,Consumer
1968,Name1968,Surname1968,Mumbai,2023-12-23,Corporate
1969,Name1969,Surname1969,Mumbai,2023-07-27,Corporate
1970,Name1970,Surname1970,Bangalore,2024-02-19,Corporate
1971,Name1971,Surname1971,Chennai,2022-09-19,Consumer
1972,Name1972,Surname1972,Kolkata,2023-12-31,Corporate
1973,Name1973,Surname1973,Mumbai,2022-10-10,SmallBusiness
1974,Name1974,Surname1974,Kolkata,2023-10-10,Corporate
1975,Name1975,Surname1975,Delhi,2023-04-12,Consumer
1976,Name1976,Surname1976,Bangalore,2023-01-15,Corporate
1977,Name1977,Surname1977,Delhi,2022-12-28,Corporate
1978,Name1978,Surname1978,Kolkata,2023-03-25,SmallBusiness
1979,Name1979,Surname1979,Pune,2023-03-17,Corporate
1980,Name1980,Surname1980,Kolkata,2022-04-03,SmallBusiness
1981,Name1981,Surname1981,Chennai,2023-09-13,SmallBusiness
1982,Name1982,Surname1982,Mumbai,2024-01-23,Consumer
1983,Name1983,Surname1983,Mumbai,2024-05-16,SmallBusiness
1984,Name1984,Surname1984,Delhi,2023-02-28,SmallBusiness
1985,Name1985,Surname1985,Bangalore,2022-05-22,Consumer
1986,Name1986,Surname1986,Pune,2022-10-18,SmallBusiness
1987,Name1987,Surname1987,Hyderabad,2023-03-08,Consumer
1988,Name1988,Surname1988,Mumbai,2024-01-19,Corporate
1989,Name1989,Surname1989,Chennai,2024-05-01,Consumer
1990,Name1990,Surname1990,Delhi,2024-04-03,SmallBusiness
1991,Name1991,Surname1991,Delhi,2023-11-20,Consumer
1992,Name1992,Surname1992,Hyderabad,2023-10-15,SmallBusiness
1993,Name1993,Surname1993,Chennai,2023-12-02,Corporate
1994,Name1994,Surname1994,Bangalore,2022-02-18,Consumer
1995,Name1995,Surname1995,Chennai,2022-10-29,Corporate
1996,Name1996,Surname1996,Bangalore,2024-05-30,SmallBusiness
1997,Name1997,Surname1997,Chennai,2022-07-09,SmallBusiness
1998,Name1998,Surname1998,Chennai,2022-05-16,Corporate
1999,Name1999,Surname1999,Kolkata,2023-07-09,Consumer
2000,Name2000,Surname2000,Delhi,2023-02-08,Consumer
